Tonga,Gloss,Type,Status,C1,C2,Vowel,Time,F0,
ku-tap-a 3,take extra cards,A-H-1,stem,t,p,a,2,162.6107728,
ku-tap-a 3,take extra cards,A-H-1,stem,t,p,a,3,164.6077364,
ku-tap-a 3,take extra cards,A-H-1,stem,t,p,a,4,165.1895606,
ku-tap-a 3,take extra cards,A-H-1,stem,t,p,a,5,164.5361825,
ku-tap-a 3,take extra cards,A-H-1,stem,t,p,a,6,163.3834819,
ku-tap-a 3,take extra cards,A-H-1,stem,t,p,a,7,162.9039437,
ku-tap-a 3,take extra cards,A-H-1,stem,t,p,a,8,164.156996,
ku-tap-a 3,take extra cards,A-H-1,stem,t,p,a,9,167.1977057,
ku-tap-a 3,take extra cards,A-H-1,stem,t,p,a,10,172.0479248,
ku-tap-a 3,take extra cards,A-H-1,final vowel,t,p,a,1,180.6417257,
ku-tap-a 3,take extra cards,A-H-1,final vowel,t,p,a,2,186.5014979,
ku-tap-a 3,take extra cards,A-H-1,final vowel,t,p,a,3,190.338723,
ku-tap-a 3,take extra cards,A-H-1,final vowel,t,p,a,4,192.2244424,
ku-tap-a 3,take extra cards,A-H-1,final vowel,t,p,a,5,192.3749248,
ku-tap-a 3,take extra cards,A-H-1,final vowel,t,p,a,6,192.2202447,
ku-tap-a 3,take extra cards,A-H-1,final vowel,t,p,a,7,191.6418991,
ku-tap-a 3,take extra cards,A-H-1,final vowel,t,p,a,8,190.8848375,
ku-tap-a 3,take extra cards,A-H-1,final vowel,t,p,a,9,190.7990383,
ku-tap-a 3,take extra cards,A-H-1,final vowel,t,p,a,10,189.6234101,
ku-wek-a 1,elude danger,A-H-1,ku-,w,k,u,1,154.9202928,
ku-wek-a 1,elude danger,A-H-1,ku-,w,k,u,2,154.8560637,
ku-wek-a 1,elude danger,A-H-1,ku-,w,k,u,3,154.7182676,
ku-wek-a 1,elude danger,A-H-1,ku-,w,k,u,4,154.5200762,
ku-wek-a 1,elude danger,A-H-1,ku-,w,k,u,5,154.294171,
ku-wek-a 1,elude danger,A-H-1,ku-,w,k,u,6,154.2134619,
ku-wek-a 1,elude danger,A-H-1,ku-,w,k,u,7,154.3528356,
ku-wek-a 1,elude danger,A-H-1,ku-,w,k,u,8,154.9211546,
ku-wek-a 1,elude danger,A-H-1,ku-,w,k,u,9,156.0980661,
ku-wek-a 1,elude danger,A-H-1,ku-,w,k,u,10,156.983321,
ku-wek-a 1,elude danger,A-H-1,stem,w,k,e,1,160.0413865,
ku-wek-a 1,elude danger,A-H-1,stem,w,k,e,2,162.8961382,
ku-wek-a 1,elude danger,A-H-1,stem,w,k,e,3,165.3947053,
ku-wek-a 1,elude danger,A-H-1,stem,w,k,e,4,167.4061123,
ku-wek-a 1,elude danger,A-H-1,stem,w,k,e,5,168.7193829,
ku-wek-a 1,elude danger,A-H-1,stem,w,k,e,6,169.5056294,
ku-wek-a 1,elude danger,A-H-1,stem,w,k,e,7,170.7528126,
ku-wek-a 1,elude danger,A-H-1,stem,w,k,e,8,173.3413541,
ku-wek-a 1,elude danger,A-H-1,stem,w,k,e,9,177.3161091,
ku-wek-a 1,elude danger,A-H-1,stem,w,k,e,10,182.1964565,
ku-wek-a 1,elude danger,A-H-1,final vowel,w,k,a,1,190.121786,
ku-wek-a 1,elude danger,A-H-1,final vowel,w,k,a,2,195.0396395,
ku-wek-a 1,elude danger,A-H-1,final vowel,w,k,a,3,198.7772107,
ku-wek-a 1,elude danger,A-H-1,final vowel,w,k,a,4,201.2999887,
ku-wek-a 1,elude danger,A-H-1,final vowel,w,k,a,5,202.6190238,
ku-wek-a 1,elude danger,A-H-1,final vowel,w,k,a,6,202.9669269,
ku-wek-a 1,elude danger,A-H-1,final vowel,w,k,a,7,203.4586347,
ku-wek-a 1,elude danger,A-H-1,final vowel,w,k,a,8,203.4606965,
ku-wek-a 1,elude danger,A-H-1,final vowel,w,k,a,9,203.6096093,
ku-wek-a 1,elude danger,A-H-1,final vowel,w,k,a,10,204.0124175,
ku-wek-a 2,elude danger,A-H-1,ku-,w,k,u,1,149.8433186,
ku-wek-a 2,elude danger,A-H-1,ku-,w,k,u,2,150.2998285,
ku-wek-a 2,elude danger,A-H-1,ku-,w,k,u,3,150.6245668,
ku-wek-a 2,elude danger,A-H-1,ku-,w,k,u,4,150.5840111,
ku-wek-a 2,elude danger,A-H-1,ku-,w,k,u,5,150.702064,
ku-wek-a 2,elude danger,A-H-1,ku-,w,k,u,6,150.9606582,
ku-wek-a 2,elude danger,A-H-1,ku-,w,k,u,7,151.3241162,
ku-wek-a 2,elude danger,A-H-1,ku-,w,k,u,8,151.7207371,
ku-wek-a 2,elude danger,A-H-1,ku-,w,k,u,9,152.2133729,
ku-wek-a 2,elude danger,A-H-1,ku-,w,k,u,10,152.5753715,
ku-wek-a 2,elude danger,A-H-1,stem,w,k,e,1,153.9737172,
ku-wek-a 2,elude danger,A-H-1,stem,w,k,e,2,155.1491254,
ku-wek-a 2,elude danger,A-H-1,stem,w,k,e,3,156.145165,
ku-wek-a 2,elude danger,A-H-1,stem,w,k,e,4,156.8938627,
ku-wek-a 2,elude danger,A-H-1,stem,w,k,e,5,157.3248246,
ku-wek-a 2,elude danger,A-H-1,stem,w,k,e,6,157.4301324,
ku-wek-a 2,elude danger,A-H-1,stem,w,k,e,7,157.9034038,
ku-wek-a 2,elude danger,A-H-1,stem,w,k,e,8,159.9877408,
ku-wek-a 2,elude danger,A-H-1,stem,w,k,e,9,163.6942199,
ku-wek-a 2,elude danger,A-H-1,stem,w,k,e,10,169.2767809,
ku-wek-a 2,elude danger,A-H-1,final vowel,w,k,a,1,179.0828944,
ku-wek-a 2,elude danger,A-H-1,final vowel,w,k,a,2,186.3567403,
ku-wek-a 2,elude danger,A-H-1,final vowel,w,k,a,3,191.6603791,
ku-wek-a 2,elude danger,A-H-1,final vowel,w,k,a,4,194.9798051,
ku-wek-a 2,elude danger,A-H-1,final vowel,w,k,a,5,196.0449726,
ku-wek-a 2,elude danger,A-H-1,final vowel,w,k,a,6,196.6763705,
ku-wek-a 2,elude danger,A-H-1,final vowel,w,k,a,7,196.6780273,
ku-wek-a 2,elude danger,A-H-1,final vowel,w,k,a,8,196.1911793,
ku-wek-a 2,elude danger,A-H-1,final vowel,w,k,a,9,196.2064089,
ku-wek-a 2,elude danger,A-H-1,final vowel,w,k,a,10,195.273379,
ku-wek-a 3,elude danger,A-H-1,ku-,w,k,u,1,148.3535125,
ku-wek-a 3,elude danger,A-H-1,ku-,w,k,u,2,148.597263,
ku-wek-a 3,elude danger,A-H-1,ku-,w,k,u,3,148.7463614,
ku-wek-a 3,elude danger,A-H-1,ku-,w,k,u,4,148.6986423,
ku-wek-a 3,elude danger,A-H-1,ku-,w,k,u,5,148.784249,
ku-wek-a 3,elude danger,A-H-1,ku-,w,k,u,6,148.9418102,
ku-wek-a 3,elude danger,A-H-1,ku-,w,k,u,7,149.1584728,
ku-wek-a 3,elude danger,A-H-1,ku-,w,k,u,8,149.398165,
ku-wek-a 3,elude danger,A-H-1,ku-,w,k,u,9,149.6881925,
ku-wek-a 3,elude danger,A-H-1,ku-,w,k,u,10,149.8334945,
ku-wek-a 3,elude danger,A-H-1,stem,w,k,e,1,150.6667235,
ku-wek-a 3,elude danger,A-H-1,stem,w,k,e,2,151.2529344,
ku-wek-a 3,elude danger,A-H-1,stem,w,k,e,3,151.715462,
ku-wek-a 3,elude danger,A-H-1,stem,w,k,e,4,152.0686456,
ku-wek-a 3,elude danger,A-H-1,stem,w,k,e,5,152.2697951,
ku-wek-a 3,elude danger,A-H-1,stem,w,k,e,6,152.318365,
ku-wek-a 3,elude danger,A-H-1,stem,w,k,e,7,152.4351974,
ku-wek-a 3,elude danger,A-H-1,stem,w,k,e,8,154.2372301,
ku-wek-a 3,elude danger,A-H-1,stem,w,k,e,9,157.6356323,
ku-wek-a 3,elude danger,A-H-1,stem,w,k,e,10,162.6086055,
ku-wek-a 3,elude danger,A-H-1,final vowel,w,k,a,1,174.6586513,
ku-wek-a 3,elude danger,A-H-1,final vowel,w,k,a,2,182.0356932,
ku-wek-a 3,elude danger,A-H-1,final vowel,w,k,a,3,188.0073214,
ku-wek-a 3,elude danger,A-H-1,final vowel,w,k,a,4,192.3634687,
ku-wek-a 3,elude danger,A-H-1,final vowel,w,k,a,5,194.6316553,
ku-wek-a 3,elude danger,A-H-1,final vowel,w,k,a,6,196.1904693,
ku-wek-a 3,elude danger,A-H-1,final vowel,w,k,a,7,197.2445759,
ku-wek-a 3,elude danger,A-H-1,final vowel,w,k,a,8,197.7023393,
ku-wek-a 3,elude danger,A-H-1,final vowel,w,k,a,9,197.8163529,
ku-wek-a 3,elude danger,A-H-1,final vowel,w,k,a,10,197.9334033,
wa-ku-kolw-a 1,get drunk,A-H-2,prefix,k,lw,a,1,155.6702039,
wa-ku-kolw-a 1,get drunk,A-H-2,prefix,k,lw,a,2,156.7311424,
wa-ku-kolw-a 1,get drunk,A-H-2,prefix,k,lw,a,3,157.8376653,
wa-ku-kolw-a 1,get drunk,A-H-2,prefix,k,lw,a,4,159.0859001,
wa-ku-kolw-a 1,get drunk,A-H-2,prefix,k,lw,a,5,160.6965354,
wa-ku-kolw-a 1,get drunk,A-H-2,prefix,k,lw,a,6,162.6892822,
wa-ku-kolw-a 1,get drunk,A-H-2,prefix,k,lw,a,7,165.9998945,
wa-ku-kolw-a 1,get drunk,A-H-2,prefix,k,lw,a,8,169.797581,
wa-ku-kolw-a 1,get drunk,A-H-2,prefix,k,lw,a,9,174.5264012,
wa-ku-kolw-a 1,get drunk,A-H-2,prefix,k,lw,a,10,178.4081516,
wa-ku-kolw-a 1,get drunk,A-H-2,ku-,k,lw,u,1,188.0309086,
wa-ku-kolw-a 1,get drunk,A-H-2,ku-,k,lw,u,2,190.9804724,
wa-ku-kolw-a 1,get drunk,A-H-2,ku-,k,lw,u,3,193.9300362,
wa-ku-kolw-a 1,get drunk,A-H-2,ku-,k,lw,u,4,195.1291593,
wa-ku-kolw-a 1,get drunk,A-H-2,ku-,k,lw,u,5,196.0894568,
wa-ku-kolw-a 1,get drunk,A-H-2,ku-,k,lw,u,6,195.5602297,
wa-ku-kolw-a 1,get drunk,A-H-2,ku-,k,lw,u,7,194.5603318,
wa-ku-kolw-a 1,get drunk,A-H-2,ku-,k,lw,u,8,192.4410086,
wa-ku-kolw-a 1,get drunk,A-H-2,ku-,k,lw,u,9,189.6915404,
wa-ku-kolw-a 1,get drunk,A-H-2,ku-,k,lw,u,10,188.2339547,
wa-ku-kolw-a 1,get drunk,A-H-2,stem,k,lw,o,1,182.1895649,
wa-ku-kolw-a 1,get drunk,A-H-2,stem,k,lw,o,2,179.1937019,
wa-ku-kolw-a 1,get drunk,A-H-2,stem,k,lw,o,3,176.5948733,
wa-ku-kolw-a 1,get drunk,A-H-2,stem,k,lw,o,4,174.5364131,
wa-ku-kolw-a 1,get drunk,A-H-2,stem,k,lw,o,5,173.2450293,
wa-ku-kolw-a 1,get drunk,A-H-2,stem,k,lw,o,6,172.431545,
wa-ku-kolw-a 1,get drunk,A-H-2,stem,k,lw,o,7,172.5328189,
wa-ku-kolw-a 1,get drunk,A-H-2,stem,k,lw,o,8,173.0901798,
wa-ku-kolw-a 1,get drunk,A-H-2,stem,k,lw,o,9,173.9278772,
wa-ku-kolw-a 1,get drunk,A-H-2,stem,k,lw,o,10,175.3606871,
wa-ku-kolw-a 1,get drunk,A-H-2,final vowel,k,lw,a,1,179.2687745,
wa-ku-kolw-a 1,get drunk,A-H-2,final vowel,k,lw,a,2,181.3455667,
wa-ku-kolw-a 1,get drunk,A-H-2,final vowel,k,lw,a,3,182.7061714,
wa-ku-kolw-a 1,get drunk,A-H-2,final vowel,k,lw,a,4,183.2113402,
wa-ku-kolw-a 1,get drunk,A-H-2,final vowel,k,lw,a,5,182.6452332,
wa-ku-kolw-a 1,get drunk,A-H-2,final vowel,k,lw,a,6,181.6098754,
wa-ku-kolw-a 1,get drunk,A-H-2,final vowel,k,lw,a,7,180.2818714,
wa-ku-kolw-a 1,get drunk,A-H-2,final vowel,k,lw,a,8,179.6606732,
wa-ku-kolw-a 1,get drunk,A-H-2,final vowel,k,lw,a,9,179.1439009,
wa-ku-kolw-a 1,get drunk,A-H-2,final vowel,k,lw,a,10,177.9163379,
wa-ku-kolw-a 2,get drunk,A-H-2,prefix,k,lw,a,1,153.5067807,
wa-ku-kolw-a 2,get drunk,A-H-2,prefix,k,lw,a,2,154.3720942,
wa-ku-kolw-a 2,get drunk,A-H-2,prefix,k,lw,a,3,155.222547,
wa-ku-kolw-a 2,get drunk,A-H-2,prefix,k,lw,a,4,156.037423,
wa-ku-kolw-a 2,get drunk,A-H-2,prefix,k,lw,a,5,157.3488251,
wa-ku-kolw-a 2,get drunk,A-H-2,prefix,k,lw,a,6,159.0063112,
wa-ku-kolw-a 2,get drunk,A-H-2,prefix,k,lw,a,7,162.0717696,
wa-ku-kolw-a 2,get drunk,A-H-2,prefix,k,lw,a,8,165.4620143,
wa-ku-kolw-a 2,get drunk,A-H-2,prefix,k,lw,a,9,169.495752,
wa-ku-kolw-a 2,get drunk,A-H-2,prefix,k,lw,a,10,171.9462861,
wa-ku-kolw-a 2,get drunk,A-H-2,ku-,k,lw,u,1,179.6081593,
wa-ku-kolw-a 2,get drunk,A-H-2,ku-,k,lw,u,2,181.384501,
wa-ku-kolw-a 2,get drunk,A-H-2,ku-,k,lw,u,3,183.1608427,
wa-ku-kolw-a 2,get drunk,A-H-2,ku-,k,lw,u,4,184.2922336,
wa-ku-kolw-a 2,get drunk,A-H-2,ku-,k,lw,u,5,184.6092576,
wa-ku-kolw-a 2,get drunk,A-H-2,ku-,k,lw,u,6,184.9262816,
wa-ku-kolw-a 2,get drunk,A-H-2,ku-,k,lw,u,7,184.0782749,
wa-ku-kolw-a 2,get drunk,A-H-2,ku-,k,lw,u,8,183.0772525,
wa-ku-kolw-a 2,get drunk,A-H-2,ku-,k,lw,u,9,182.3472978,
wa-ku-kolw-a 2,get drunk,A-H-2,ku-,k,lw,u,10,182.1781263,
wa-ku-kolw-a 2,get drunk,A-H-2,stem,k,lw,o,1,177.1805163,
wa-ku-kolw-a 2,get drunk,A-H-2,stem,k,lw,o,2,174.7912618,
wa-ku-kolw-a 2,get drunk,A-H-2,stem,k,lw,o,3,172.7130627,
wa-ku-kolw-a 2,get drunk,A-H-2,stem,k,lw,o,4,171.2367259,
wa-ku-kolw-a 2,get drunk,A-H-2,stem,k,lw,o,5,170.334189,
wa-ku-kolw-a 2,get drunk,A-H-2,stem,k,lw,o,6,169.7275405,
wa-ku-kolw-a 2,get drunk,A-H-2,stem,k,lw,o,7,170.3404944,
wa-ku-kolw-a 2,get drunk,A-H-2,stem,k,lw,o,8,171.1605772,
wa-ku-kolw-a 2,get drunk,A-H-2,stem,k,lw,o,9,172.3442808,
wa-ku-kolw-a 2,get drunk,A-H-2,stem,k,lw,o,10,173.9277261,
wa-ku-kolw-a 2,get drunk,A-H-2,final vowel,k,lw,a,1,179.5207684,
wa-ku-kolw-a 2,get drunk,A-H-2,final vowel,k,lw,a,2,182.532467,
wa-ku-kolw-a 2,get drunk,A-H-2,final vowel,k,lw,a,3,184.5233713,
wa-ku-kolw-a 2,get drunk,A-H-2,final vowel,k,lw,a,4,185.4592696,
wa-ku-kolw-a 2,get drunk,A-H-2,final vowel,k,lw,a,5,185.155193,
wa-ku-kolw-a 2,get drunk,A-H-2,final vowel,k,lw,a,6,183.9863489,
wa-ku-kolw-a 2,get drunk,A-H-2,final vowel,k,lw,a,7,181.9042591,
wa-ku-kolw-a 2,get drunk,A-H-2,final vowel,k,lw,a,8,180.1321355,
wa-ku-kolw-a 2,get drunk,A-H-2,final vowel,k,lw,a,9,179.3938197,
wa-ku-kolw-a 2,get drunk,A-H-2,final vowel,k,lw,a,10,176.8713681,
wa-ku-kolw-a 3,get drunk,A-H-2,prefix,k,lw,a,1,156.4005579,
wa-ku-kolw-a 3,get drunk,A-H-2,prefix,k,lw,a,2,156.9616252,
wa-ku-kolw-a 3,get drunk,A-H-2,prefix,k,lw,a,3,157.4569724,
wa-ku-kolw-a 3,get drunk,A-H-2,prefix,k,lw,a,4,157.7879513,
wa-ku-kolw-a 3,get drunk,A-H-2,prefix,k,lw,a,5,158.3323764,
wa-ku-kolw-a 3,get drunk,A-H-2,prefix,k,lw,a,6,159.0369967,
wa-ku-kolw-a 3,get drunk,A-H-2,prefix,k,lw,a,7,160.6600476,
wa-ku-kolw-a 3,get drunk,A-H-2,prefix,k,lw,a,8,162.5487625,
wa-ku-kolw-a 3,get drunk,A-H-2,prefix,k,lw,a,9,165.1129931,
wa-ku-kolw-a 3,get drunk,A-H-2,prefix,k,lw,a,10,166.8134475,
wa-ku-kolw-a 3,get drunk,A-H-2,ku-,k,lw,u,1,172.0889893,
wa-ku-kolw-a 3,get drunk,A-H-2,ku-,k,lw,u,2,173.81267,
wa-ku-kolw-a 3,get drunk,A-H-2,ku-,k,lw,u,3,175.5363507,
wa-ku-kolw-a 3,get drunk,A-H-2,ku-,k,lw,u,4,176.9580765,
wa-ku-kolw-a 3,get drunk,A-H-2,ku-,k,lw,u,5,177.6778471,
wa-ku-kolw-a 3,get drunk,A-H-2,ku-,k,lw,u,6,178.3976177,
wa-ku-kolw-a 3,get drunk,A-H-2,ku-,k,lw,u,7,178.5290421,
wa-ku-kolw-a 3,get drunk,A-H-2,ku-,k,lw,u,8,178.2707748,
wa-ku-kolw-a 3,get drunk,A-H-2,ku-,k,lw,u,9,178.0125075,
wa-ku-kolw-a 3,get drunk,A-H-2,ku-,k,lw,u,10,177.9206632,
wa-ku-kolw-a 3,get drunk,A-H-2,stem,k,lw,o,1,175.5847542,
wa-ku-kolw-a 3,get drunk,A-H-2,stem,k,lw,o,2,173.9884078,
wa-ku-kolw-a 3,get drunk,A-H-2,stem,k,lw,o,3,172.5539338,
wa-ku-kolw-a 3,get drunk,A-H-2,stem,k,lw,o,4,171.4470051,
wa-ku-kolw-a 3,get drunk,A-H-2,stem,k,lw,o,5,170.8614084,
wa-ku-kolw-a 3,get drunk,A-H-2,stem,k,lw,o,6,170.542598,
wa-ku-kolw-a 3,get drunk,A-H-2,stem,k,lw,o,7,170.7505369,
wa-ku-kolw-a 3,get drunk,A-H-2,stem,k,lw,o,8,171.1096922,
wa-ku-kolw-a 3,get drunk,A-H-2,stem,k,lw,o,9,171.7771818,
wa-ku-kolw-a 3,get drunk,A-H-2,stem,k,lw,o,10,172.0642519,
wa-ku-kolw-a 3,get drunk,A-H-2,final vowel,k,lw,a,1,173.9623992,
wa-ku-kolw-a 3,get drunk,A-H-2,final vowel,k,lw,a,2,175.5776908,
wa-ku-kolw-a 3,get drunk,A-H-2,final vowel,k,lw,a,3,177.0570159,
wa-ku-kolw-a 3,get drunk,A-H-2,final vowel,k,lw,a,4,178.2302252,
wa-ku-kolw-a 3,get drunk,A-H-2,final vowel,k,lw,a,5,178.943764,
wa-ku-kolw-a 3,get drunk,A-H-2,final vowel,k,lw,a,6,179.2337927,
wa-ku-kolw-a 3,get drunk,A-H-2,final vowel,k,lw,a,7,179.3300954,
wa-ku-kolw-a 3,get drunk,A-H-2,final vowel,k,lw,a,8,179.479573,
wa-ku-kolw-a 3,get drunk,A-H-2,final vowel,k,lw,a,9,179.2069123,
wa-ku-kolw-a 3,get drunk,A-H-2,final vowel,k,lw,a,10,178.8269633,
wa-ku-land-a 1,go astray,A-H-2,prefix,l,nd,a,1,138.4640251,
wa-ku-land-a 1,go astray,A-H-2,prefix,l,nd,a,2,139.1186328,
wa-ku-land-a 1,go astray,A-H-2,prefix,l,nd,a,3,139.8321112,
wa-ku-land-a 1,go astray,A-H-2,prefix,l,nd,a,4,140.4613984,
wa-ku-land-a 1,go astray,A-H-2,prefix,l,nd,a,5,141.1261142,
wa-ku-land-a 1,go astray,A-H-2,prefix,l,nd,a,6,142.0936411,
wa-ku-land-a 1,go astray,A-H-2,prefix,l,nd,a,7,142.8201634,
wa-ku-land-a 1,go astray,A-H-2,prefix,l,nd,a,8,144.9771111,
wa-ku-land-a 1,go astray,A-H-2,prefix,l,nd,a,9,148.274715,
wa-ku-land-a 1,go astray,A-H-2,prefix,l,nd,a,10,152.6620872,
wa-ku-land-a 1,go astray,A-H-2,ku-,l,nd,u,1,166.081113,
wa-ku-land-a 1,go astray,A-H-2,ku-,l,nd,u,2,168.2550445,
wa-ku-land-a 1,go astray,A-H-2,ku-,l,nd,u,3,170.428976,
wa-ku-land-a 1,go astray,A-H-2,ku-,l,nd,u,4,172.0008819,
wa-ku-land-a 1,go astray,A-H-2,ku-,l,nd,u,5,172.971524,
wa-ku-land-a 1,go astray,A-H-2,ku-,l,nd,u,6,173.9414532,
wa-ku-land-a 1,go astray,A-H-2,ku-,l,nd,u,7,173.7858552,
wa-ku-land-a 1,go astray,A-H-2,ku-,l,nd,u,8,173.6302573,
wa-ku-land-a 1,go astray,A-H-2,ku-,l,nd,u,9,172.8797718,
wa-ku-land-a 1,go astray,A-H-2,ku-,l,nd,u,10,171.5366534,
wa-ku-land-a 1,go astray,A-H-2,stem,l,nd,a,1,166.4280876,
wa-ku-land-a 1,go astray,A-H-2,stem,l,nd,a,2,163.8303483,
wa-ku-land-a 1,go astray,A-H-2,stem,l,nd,a,3,161.3838325,
wa-ku-land-a 1,go astray,A-H-2,stem,l,nd,a,4,159.1902041,
wa-ku-land-a 1,go astray,A-H-2,stem,l,nd,a,5,157.3411083,
wa-ku-land-a 1,go astray,A-H-2,stem,l,nd,a,6,156.0582904,
wa-ku-land-a 1,go astray,A-H-2,stem,l,nd,a,7,155.4376195,
wa-ku-land-a 1,go astray,A-H-2,stem,l,nd,a,8,155.4380122,
wa-ku-land-a 1,go astray,A-H-2,stem,l,nd,a,9,156.0609257,
wa-ku-land-a 1,go astray,A-H-2,stem,l,nd,a,10,157.3680567,
wa-ku-land-a 1,go astray,A-H-2,final vowel,l,nd,a,1,160.2925133,
wa-ku-land-a 1,go astray,A-H-2,final vowel,l,nd,a,2,162.8379358,
wa-ku-land-a 1,go astray,A-H-2,final vowel,l,nd,a,3,164.7380716,
wa-ku-land-a 1,go astray,A-H-2,final vowel,l,nd,a,4,165.8737237,
wa-ku-land-a 1,go astray,A-H-2,final vowel,l,nd,a,5,166.4800667,
wa-ku-land-a 1,go astray,A-H-2,final vowel,l,nd,a,6,166.9472172,
wa-ku-land-a 1,go astray,A-H-2,final vowel,l,nd,a,7,167.1883659,
wa-ku-land-a 1,go astray,A-H-2,final vowel,l,nd,a,8,167.2098277,
wa-ku-land-a 1,go astray,A-H-2,final vowel,l,nd,a,9,167.2347244,
wa-ku-land-a 1,go astray,A-H-2,final vowel,l,nd,a,10,167.1224355,
wa-ku-land-a 2,go astray,A-H-2,prefix,l,nd,a,1,144.3834125,
wa-ku-land-a 2,go astray,A-H-2,prefix,l,nd,a,2,145.5668542,
wa-ku-land-a 2,go astray,A-H-2,prefix,l,nd,a,3,146.6656457,
wa-ku-land-a 2,go astray,A-H-2,prefix,l,nd,a,4,147.5853494,
wa-ku-land-a 2,go astray,A-H-2,prefix,l,nd,a,5,148.3487957,
wa-ku-land-a 2,go astray,A-H-2,prefix,l,nd,a,6,149.5546346,
wa-ku-land-a 2,go astray,A-H-2,prefix,l,nd,a,7,151.8448887,
wa-ku-land-a 2,go astray,A-H-2,prefix,l,nd,a,8,155.0600829,
wa-ku-land-a 2,go astray,A-H-2,prefix,l,nd,a,9,159.2290355,
wa-ku-land-a 2,go astray,A-H-2,prefix,l,nd,a,10,164.5464983,
wa-ku-land-a 2,go astray,A-H-2,ku-,l,nd,u,1,174.0806798,
wa-ku-land-a 2,go astray,A-H-2,ku-,l,nd,u,2,176.1240405,
wa-ku-land-a 2,go astray,A-H-2,ku-,l,nd,u,3,178.1674013,
wa-ku-land-a 2,go astray,A-H-2,ku-,l,nd,u,4,180.1644925,
wa-ku-land-a 2,go astray,A-H-2,ku-,l,nd,u,5,181.1454798,
wa-ku-land-a 2,go astray,A-H-2,ku-,l,nd,u,6,182.1264671,
wa-ku-land-a 2,go astray,A-H-2,ku-,l,nd,u,7,183.0096063,
wa-ku-land-a 2,go astray,A-H-2,ku-,l,nd,u,8,182.8672686,
wa-ku-land-a 2,go astray,A-H-2,ku-,l,nd,u,9,182.7249309,
wa-ku-land-a 2,go astray,A-H-2,ku-,l,nd,u,10,182.5763207,
wa-ku-land-a 2,go astray,A-H-2,stem,l,nd,a,1,178.5790984,
wa-ku-land-a 2,go astray,A-H-2,stem,l,nd,a,2,175.6168442,
wa-ku-land-a 2,go astray,A-H-2,stem,l,nd,a,3,172.8175804,
wa-ku-land-a 2,go astray,A-H-2,stem,l,nd,a,4,170.2345163,
wa-ku-land-a 2,go astray,A-H-2,stem,l,nd,a,5,167.9365856,
wa-ku-land-a 2,go astray,A-H-2,stem,l,nd,a,6,166.2088144,
wa-ku-land-a 2,go astray,A-H-2,stem,l,nd,a,7,165.0451153,
wa-ku-land-a 2,go astray,A-H-2,stem,l,nd,a,8,164.4993785,
wa-ku-land-a 2,go astray,A-H-2,stem,l,nd,a,9,164.6345168,
wa-ku-land-a 2,go astray,A-H-2,stem,l,nd,a,10,165.5670812,
wa-ku-land-a 2,go astray,A-H-2,final vowel,l,nd,a,1,168.1337477,
wa-ku-land-a 2,go astray,A-H-2,final vowel,l,nd,a,2,170.6887565,
wa-ku-land-a 2,go astray,A-H-2,final vowel,l,nd,a,3,172.8247489,
wa-ku-land-a 2,go astray,A-H-2,final vowel,l,nd,a,4,174.3594781,
wa-ku-land-a 2,go astray,A-H-2,final vowel,l,nd,a,5,175.1668159,
wa-ku-land-a 2,go astray,A-H-2,final vowel,l,nd,a,6,175.5560699,
wa-ku-land-a 2,go astray,A-H-2,final vowel,l,nd,a,7,175.530859,
wa-ku-land-a 2,go astray,A-H-2,final vowel,l,nd,a,8,175.3447018,
wa-ku-land-a 2,go astray,A-H-2,final vowel,l,nd,a,9,175.2544889,
wa-ku-land-a 2,go astray,A-H-2,final vowel,l,nd,a,10,174.7338894,
wa-ku-land-a 3,go astray,A-H-2,prefix,l,nd,a,1,148.0513362,
wa-ku-land-a 3,go astray,A-H-2,prefix,l,nd,a,2,149.3040489,
wa-ku-land-a 3,go astray,A-H-2,prefix,l,nd,a,3,150.451588,
wa-ku-land-a 3,go astray,A-H-2,prefix,l,nd,a,4,151.4908799,
wa-ku-land-a 3,go astray,A-H-2,prefix,l,nd,a,5,152.1720565,
wa-ku-land-a 3,go astray,A-H-2,prefix,l,nd,a,6,153.7521349,
wa-ku-land-a 3,go astray,A-H-2,prefix,l,nd,a,7,156.1631318,
wa-ku-land-a 3,go astray,A-H-2,prefix,l,nd,a,8,159.3356284,
wa-ku-land-a 3,go astray,A-H-2,prefix,l,nd,a,9,162.9573111,
wa-ku-land-a 3,go astray,A-H-2,prefix,l,nd,a,10,166.7539575,
wa-ku-land-a 3,go astray,A-H-2,ku-,l,nd,u,1,174.14543,
wa-ku-land-a 3,go astray,A-H-2,ku-,l,nd,u,2,176.0118412,
wa-ku-land-a 3,go astray,A-H-2,ku-,l,nd,u,3,177.8782523,
wa-ku-land-a 3,go astray,A-H-2,ku-,l,nd,u,4,179.2037785,
wa-ku-land-a 3,go astray,A-H-2,ku-,l,nd,u,5,179.9827204,
wa-ku-land-a 3,go astray,A-H-2,ku-,l,nd,u,6,180.7616623,
wa-ku-land-a 3,go astray,A-H-2,ku-,l,nd,u,7,180.4346163,
wa-ku-land-a 3,go astray,A-H-2,ku-,l,nd,u,8,180.1017435,
wa-ku-land-a 3,go astray,A-H-2,ku-,l,nd,u,9,179.8510705,
wa-ku-land-a 3,go astray,A-H-2,ku-,l,nd,u,10,179.6852236,
