Tonga,Gloss,Type,Status,C1,C2,Vowel,Time,F0,minimal,C1.class,C2.class,C1.class.reg,C2.class.reg
ku-vuw-a,row,B-L-1,ku-,v,w,u,7,135.399044,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,ku-,v,w,u,8,135.4500239,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,ku-,v,w,u,9,135.6951094,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,ku-,v,w,u,10,135.9341486,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,stem,v,w,u,1,139.395376,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,stem,v,w,u,2,142.2548097,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,stem,v,w,u,3,145.1321569,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,stem,v,w,u,4,148.0720595,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,stem,v,w,u,5,150.8570474,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,stem,v,w,u,6,153.3912046,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,stem,v,w,u,7,156.3339643,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,stem,v,w,u,8,159.6739548,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,stem,v,w,u,9,163.3684887,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,stem,v,w,u,10,167.5905967,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,FV,v,w,a,1,177.6719733,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,FV,v,w,a,2,183.0519092,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,FV,v,w,a,3,186.5881499,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,FV,v,w,a,4,188.425027,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,FV,v,w,a,5,188.7968161,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,FV,v,w,a,6,188.9958002,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,FV,v,w,a,7,189.1157982,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,FV,v,w,a,8,189.2105324,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,FV,v,w,a,9,189.2013827,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vuw-a,row,B-L-1,FV,v,w,a,10,189.1160115,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,ku-,z,l,u,1,139.9815436,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,ku-,z,l,u,2,140.0968402,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,ku-,z,l,u,3,139.8249167,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,ku-,z,l,u,4,139.0438153,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,ku-,z,l,u,5,138.4364206,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,ku-,z,l,u,6,137.6915325,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,ku-,z,l,u,7,136.7896989,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,ku-,z,l,u,8,135.8295489,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,ku-,z,l,u,9,135.1436332,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,ku-,z,l,u,10,134.7306276,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,stem,z,l,a,1,135.6878829,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,stem,z,l,a,2,137.7410494,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,stem,z,l,a,3,139.8421374,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,stem,z,l,a,4,141.7590446,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,stem,z,l,a,5,143.2353923,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,stem,z,l,a,6,144.2102828,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,stem,z,l,a,7,145.0072245,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,stem,z,l,a,8,146.7587216,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,stem,z,l,a,9,149.6593929,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,stem,z,l,a,10,153.7579778,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,FV,z,l,a,1,162.40203,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,FV,z,l,a,2,168.963757,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,FV,z,l,a,3,173.8840412,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,FV,z,l,a,4,177.0532335,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,FV,z,l,a,5,179.1426188,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,FV,z,l,a,6,181.0574378,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,FV,z,l,a,7,182.7666791,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,FV,z,l,a,8,184.0707663,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,FV,z,l,a,9,184.6414585,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zal-a,be plentiful,B-L-1,FV,z,l,a,10,184.8874476,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,ku-,z,k,u,1,141.8289868,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,ku-,z,k,u,2,142.3973748,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,ku-,z,k,u,3,142.7737117,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,ku-,z,k,u,4,142.7754825,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,ku-,z,k,u,5,142.7129548,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,ku-,z,k,u,6,142.5817376,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,ku-,z,k,u,7,142.2733301,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,ku-,z,k,u,8,141.9131953,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,ku-,z,k,u,9,141.4707734,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,ku-,z,k,u,10,141.0420701,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,stem,z,k,i,1,140.734142,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,stem,z,k,i,2,141.4697998,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,stem,z,k,i,3,142.1500547,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,stem,z,k,i,4,142.9906166,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,stem,z,k,i,5,144.3512734,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,stem,z,k,i,6,145.9013046,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,stem,z,k,i,7,147.8659443,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,stem,z,k,i,8,150.1076354,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,stem,z,k,i,9,152.8558282,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,stem,z,k,i,10,154.9636397,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,FV,z,k,a,1,164.1124827,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,FV,z,k,a,2,171.1077529,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,FV,z,k,a,3,175.211461,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,FV,z,k,a,4,176.7913894,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,FV,z,k,a,5,177.5020201,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,FV,z,k,a,6,179.2351185,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,FV,z,k,a,7,181.5005165,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,FV,z,k,a,8,183.3461903,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,FV,z,k,a,9,184.1031148,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-zik-a,be patient,B-L-1,FV,z,k,a,10,184.8742518,no minimal pair,voiced obstruents,voiceless obstruents,voiced obstruents,non-blocker
ku-cov-a,gamble,C-L-1,ku-,c,v,u,1,146.9533164,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,ku-,c,v,u,2,149.2661678,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,ku-,c,v,u,3,151.5790192,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,ku-,c,v,u,4,154.7459581,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,ku-,c,v,u,5,158.1007687,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,ku-,c,v,u,6,160.9857322,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,ku-,c,v,u,7,163.3645767,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,ku-,c,v,u,8,166.4491569,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,ku-,c,v,u,9,170.6153861,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,ku-,c,v,u,10,173.5412991,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,stem,c,v,o,1,189.0602352,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,stem,c,v,o,2,200.0406096,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,stem,c,v,o,3,207.5453371,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,stem,c,v,o,4,211.3743858,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,stem,c,v,o,5,211.6610977,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,stem,c,v,o,6,209.6282385,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,stem,c,v,o,7,205.0588882,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,stem,c,v,o,8,196.7961672,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,stem,c,v,o,9,185.825394,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,stem,c,v,o,10,173.973573,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,FV,c,v,a,1,160.1377163,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,FV,c,v,a,2,153.5016527,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,FV,c,v,a,3,149.8805435,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,FV,c,v,a,4,148.2383604,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,FV,c,v,a,5,147.5155697,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,FV,c,v,a,6,146.5062849,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,FV,c,v,a,7,145.5032401,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,FV,c,v,a,8,144.9394116,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,FV,c,v,a,9,144.6699615,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-cov-a,gamble,C-L-1,FV,c,v,a,10,144.2348225,no minimal pair,voiceless obstruents,voiced obstruents,non-blocker,voiced obstruents
ku-kankh-a,push,C-L-1,ku-,k,nkh,u,1,147.309095,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,ku-,k,nkh,u,2,147.9647958,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,ku-,k,nkh,u,3,148.6204967,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,ku-,k,nkh,u,4,151.1053565,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,ku-,k,nkh,u,5,153.785635,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,ku-,k,nkh,u,6,155.6155792,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,ku-,k,nkh,u,7,157.2300199,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,ku-,k,nkh,u,8,159.9730891,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,ku-,k,nkh,u,9,163.1585661,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,ku-,k,nkh,u,10,164.916332,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,stem,k,nkh,a,1,176.9131022,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,stem,k,nkh,a,2,184.894678,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,stem,k,nkh,a,3,190.8388921,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,stem,k,nkh,a,4,194.7166051,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,stem,k,nkh,a,5,196.4068848,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,stem,k,nkh,a,6,196.5037441,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,stem,k,nkh,a,7,196.0608058,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,stem,k,nkh,a,8,193.4881427,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,stem,k,nkh,a,9,188.6663045,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,stem,k,nkh,a,10,181.6276459,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,FV,k,nkh,a,1,166.6140596,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,FV,k,nkh,a,2,157.0643799,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,FV,k,nkh,a,3,149.7795734,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,FV,k,nkh,a,4,144.9873254,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,FV,k,nkh,a,5,142.8558194,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,FV,k,nkh,a,6,141.35398,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,FV,k,nkh,a,7,140.3744151,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,FV,k,nkh,a,8,139.8860627,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,FV,k,nkh,a,9,139.7831465,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ku-kankh-a,push,C-L-1,FV,k,nkh,a,10,139.5612155,no minimal pair,voiceless obstruents,prenasalized aspirates,non-blocker,aspirates
ti-ngu-mang-il-an-a caa,tie,LHHL,ti-,m,ng,i,1,153.8363997,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ti-,m,ng,i,2,154.0410943,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ti-,m,ng,i,3,154.1952137,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ti-,m,ng,i,4,154.148836,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ti-,m,ng,i,5,154.0135657,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ti-,m,ng,i,6,153.7937145,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ti-,m,ng,i,7,153.4635632,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ti-,m,ng,i,8,153.0561784,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ti-,m,ng,i,9,152.3657032,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ti-,m,ng,i,10,151.7467242,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ngu-,m,ng,u,1,150.0859055,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ngu-,m,ng,u,2,149.8250801,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ngu-,m,ng,u,3,149.5642546,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ngu-,m,ng,u,4,149.4873114,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ngu-,m,ng,u,5,149.6828191,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ngu-,m,ng,u,6,149.9346675,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ngu-,m,ng,u,7,150.4435078,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ngu-,m,ng,u,8,151.0703012,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ngu-,m,ng,u,9,151.9108758,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,ngu-,m,ng,u,10,152.6504445,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,stem,m,ng,a,1,156.572021,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,stem,m,ng,a,2,158.8064558,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,stem,m,ng,a,3,160.616226,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,stem,m,ng,a,4,162.0326949,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,stem,m,ng,a,5,163.064836,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,stem,m,ng,a,6,164.3102981,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,stem,m,ng,a,7,166.1502382,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,stem,m,ng,a,8,169.1204656,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,stem,m,ng,a,9,173.2874365,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,stem,m,ng,a,10,177.8089638,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,il,m,ng,i,1,186.8767606,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,il,m,ng,i,2,189.330457,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,il,m,ng,i,3,191.7841534,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,il,m,ng,i,4,193.8243571,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,il,m,ng,i,5,195.3218973,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,il,m,ng,i,6,196.4080189,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,il,m,ng,i,7,197.3055706,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,il,m,ng,i,8,197.3079228,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,il,m,ng,i,9,197.088827,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,il,m,ng,i,10,196.9463585,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,an,m,ng,a,1,193.9989385,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,an,m,ng,a,2,190.7554408,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,an,m,ng,a,3,187.4758918,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,an,m,ng,a,4,184.2866491,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ti-ngu-mang-il-an-a caa,tie,LHHL,an,m,ng,a,5,181.2930352,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
